filename,browser,version,screenWidth,screenHeight,OS,OS_lang,GMT_timestamp,local_timestamp,trial_file_version,link,duration_s,duration,duration_m,rowNo,type,condition1,condition2,stim1,stimSize,color,stimFormat,ITI,key,keyboard,trialText,random,head,responseType,responseOptions,responseRows,ITI_ms,ITI_f,ITI_fDuration,timestamp,response,RT,correct,responseCode
808048_260421_204245.csv,Chrome,147.0.0.0,1536,960,Windows,en-GB,2026-04-21_20:36:45,2026-04-21_21:36:45,2026-04-21_15:06:31,https://www.testable.org/experiment/20539/808048/start,360.579,360579,6.0096,43,test,L1_L2,onset,ΠΟΤΆΜΙ,150%,"stim1: purple",word,800,down,"left right up down","ΑΡΙΣΤΕΡΑ = ΚΊΤΡΙΝΟ, ΔΕΞΙΆ = ΠΡΆΣΙΝΟ, ΠΆΝΩ = ΠΟΡΤΟΚΆΛΙ, ΚΆΤΩ = ΜΩΒ",2,,,,,800,48,16.66,122236,down,2716,1,
808048_260421_204245.csv,Chrome,147.0.0.0,1536,960,Windows,en-GB,2026-04-21_20:36:45,2026-04-21_21:36:45,2026-04-21_15:06:31,https://www.testable.org/experiment/20539/808048/start,360.579,360579,6.0096,34,test,L1_L1,onset,ΜΎΓΑ,150%,"stim1: purple",word,800,down,"left right up down","ΑΡΙΣΤΕΡΑ = ΚΊΤΡΙΝΟ, ΔΕΞΙΆ = ΠΡΆΣΙΝΟ, ΠΆΝΩ = ΠΟΡΤΟΚΆΛΙ, ΚΆΤΩ = ΜΩΒ",2,,,,,800,48,16.66,124058,down,1023,1,
808048_260421_204245.csv,Chrome,147.0.0.0,1536,960,Windows,en-GB,2026-04-21_20:36:45,2026-04-21_21:36:45,2026-04-21_15:06:31,https://www.testable.org/experiment/20539/808048/start,360.579,360579,6.0096,19,test,L1_L1,congruous,ΜΩΒ,150%,"stim1: purple",word,800,down,"left right up down","ΑΡΙΣΤΕΡΑ = ΚΊΤΡΙΝΟ, ΔΕΞΙΆ = ΠΡΆΣΙΝΟ, ΠΆΝΩ = ΠΟΡΤΟΚΆΛΙ, ΚΆΤΩ = ΜΩΒ",2,,,,,800,48,16.67,125755,down,899,1,
808048_260421_204245.csv,Chrome,147.0.0.0,1536,960,Windows,en-GB,2026-04-21_20:36:45,2026-04-21_21:36:45,2026-04-21_15:06:31,https://www.testable.org/experiment/20539/808048/start,360.579,360579,6.0096,39,test,L1_L1,onset,ΠΡΟΣΌΨΙΟ,150%,"stim1: green",word,800,right,"left right up down","ΑΡΙΣΤΕΡΑ = ΚΊΤΡΙΝΟ, ΔΕΞΙΆ = ΠΡΆΣΙΝΟ, ΠΆΝΩ = ΠΟΡΤΟΚΆΛΙ, ΚΆΤΩ = ΜΩΒ",2,,,,,800,48,16.67,127895,right,1337,1,
808048_260421_204245.csv,Chrome,147.0.0.0,1536,960,Windows,en-GB,2026-04-21_20:36:45,2026-04-21_21:36:45,2026-04-21_15:06:31,https://www.testable.org/experiment/20539/808048/start,360.579,360579,6.0096,23,test,L1_L1,congruous,ΠΡΆΣΙΝΟ,150%,"stim1: green",word,800,right,"left right up down","ΑΡΙΣΤΕΡΑ = ΚΊΤΡΙΝΟ, ΔΕΞΙΆ = ΠΡΆΣΙΝΟ, ΠΆΝΩ = ΠΟΡΤΟΚΆΛΙ, ΚΆΤΩ = ΜΩΒ",2,,,,,800,48,16.67,129895,right,1203,1,
808048_260421_204245.csv,Chrome,147.0.0.0,1536,960,Windows,en-GB,2026-04-21_20:36:45,2026-04-21_21:36:45,2026-04-21_15:06:31,https://www.testable.org/experiment/20539/808048/start,360.579,360579,6.0096,14,test,L1_L1,control,ΦΟΡΤΗΓΌ,150%,"stim1: green",word,800,right,"left right up down","ΑΡΙΣΤΕΡΑ = ΚΊΤΡΙΝΟ, ΔΕΞΙΆ = ΠΡΆΣΙΝΟ, ΠΆΝΩ = ΠΟΡΤΟΚΆΛΙ, ΚΆΤΩ = ΜΩΒ",2,,,,,800,48,16.66,131768,right,1076,1,
808048_260421_204245.csv,Chrome,147.0.0.0,1536,960,Windows,en-GB,2026-04-21_20:36:45,2026-04-21_21:36:45,2026-04-21_15:06:31,https://www.testable.org/experiment/20539/808048/start,360.579,360579,6.0096,27,test,L1_L1,incongruous,ΠΡΆΣΙΝΟ,150%,"stim1: purple",word,800,down,"left right up down","ΑΡΙΣΤΕΡΑ = ΚΊΤΡΙΝΟ, ΔΕΞΙΆ = ΠΡΆΣΙΝΟ, ΠΆΝΩ = ΠΟΡΤΟΚΆΛΙ, ΚΆΤΩ = ΜΩΒ",2,,,,,800,48,16.66,134869,down,2299,1,
808048_260421_204245.csv,Chrome,147.0.0.0,1536,960,Windows,en-GB,2026-04-21_20:36:45,2026-04-21_21:36:45,2026-04-21_15:06:31,https://www.testable.org/experiment/20539/808048/start,360.579,360579,6.0096,40,test,L1_L2,onset,ΓΙΛΈΚΟ,150%,"stim1: yellow",word,800,left,"left right up down","ΑΡΙΣΤΕΡΑ = ΚΊΤΡΙΝΟ, ΔΕΞΙΆ = ΠΡΆΣΙΝΟ, ΠΆΝΩ = ΠΟΡΤΟΚΆΛΙ, ΚΆΤΩ = ΜΩΒ",2,,,,,800,48,16.66,136565,left,913,1,
808048_260421_204245.csv,Chrome,147.0.0.0,1536,960,Windows,en-GB,2026-04-21_20:36:45,2026-04-21_21:36:45,2026-04-21_15:06:31,https://www.testable.org/experiment/20539/808048/start,360.579,360579,6.0096,12,test,L1_L1,control,ΔΑΚΤΎΛΙΟΣ,150%,"stim1: orange",word,800,up,"left right up down","ΑΡΙΣΤΕΡΑ = ΚΊΤΡΙΝΟ, ΔΕΞΙΆ = ΠΡΆΣΙΝΟ, ΠΆΝΩ = ΠΟΡΤΟΚΆΛΙ, ΚΆΤΩ = ΜΩΒ",2,,,,,800,48,16.67,138632,up,1276,1,
808048_260421_204245.csv,Chrome,147.0.0.0,1536,960,Windows,en-GB,2026-04-21_20:36:45,2026-04-21_21:36:45,2026-04-21_15:06:31,https://www.testable.org/experiment/20539/808048/start,360.579,360579,6.0096,32,test,L1_L1,onset,ΚΟΙΛΆΔΑ,150%,"stim1: yellow",word,800,left,"left right up down","ΑΡΙΣΤΕΡΑ = ΚΊΤΡΙΝΟ, ΔΕΞΙΆ = ΠΡΆΣΙΝΟ, ΠΆΝΩ = ΠΟΡΤΟΚΆΛΙ, ΚΆΤΩ = ΜΩΒ",2,,,,,801,48,16.68,140342,left,923,1,
808048_260421_204245.csv,Chrome,147.0.0.0,1536,960,Windows,en-GB,2026-04-21_20:36:45,2026-04-21_21:36:45,2026-04-21_15:06:31,https://www.testable.org/experiment/20539/808048/start,360.579,360579,6.0096,24,test,L1_L1,incongruous,ΠΟΡΤΟΚΆΛΙ,150%,"stim1: yellow",word,800,left,"left right up down","ΑΡΙΣΤΕΡΑ = ΚΊΤΡΙΝΟ, ΔΕΞΙΆ = ΠΡΆΣΙΝΟ, ΠΆΝΩ = ΠΟΡΤΟΚΆΛΙ, ΚΆΤΩ = ΜΩΒ",2,,,,,800,48,16.66,141856,left,715,1,
808048_260421_204245.csv,Chrome,147.0.0.0,1536,960,Windows,en-GB,2026-04-21_20:36:45,2026-04-21_21:36:45,2026-04-21_15:06:31,https://www.testable.org/experiment/20539/808048/start,360.579,360579,6.0096,31,test,L1_L1,incongruous,ΚΊΤΡΙΝΟ,150%,"stim1: green",word,800,right,"left right up down","ΑΡΙΣΤΕΡΑ = ΚΊΤΡΙΝΟ, ΔΕΞΙΆ = ΠΡΆΣΙΝΟ, ΠΆΝΩ = ΠΟΡΤΟΚΆΛΙ, ΚΆΤΩ = ΜΩΒ",2,,,,,800,48,16.67,145426,right,2772,1,
808048_260421_204245.csv,Chrome,147.0.0.0,1536,960,Windows,en-GB,2026-04-21_20:36:45,2026-04-21_21:36:45,2026-04-21_15:06:31,https://www.testable.org/experiment/20539/808048/start,360.579,360579,6.0096,45,test,L1_L2,onset,ΟΜΊΧΛΗ,150%,"stim1: orange",word,800,up,"left right up down","ΑΡΙΣΤΕΡΑ = ΚΊΤΡΙΝΟ, ΔΕΞΙΆ = ΠΡΆΣΙΝΟ, ΠΆΝΩ = ΠΟΡΤΟΚΆΛΙ, ΚΆΤΩ = ΜΩΒ",2,,,,,800,48,16.67,147941,up,1721,1,
808048_260421_204245.csv,Chrome,147.0.0.0,1536,960,Windows,en-GB,2026-04-21_20:36:45,2026-04-21_21:36:45,2026-04-21_15:06:31,https://www.testable.org/experiment/20539/808048/start,360.579,360579,6.0096,11,test,L1_L1,control,ΦΩΣ,150%,"stim1: purple",word,800,down,"left right up down","ΑΡΙΣΤΕΡΑ = ΚΊΤΡΙΝΟ, ΔΕΞΙΆ = ΠΡΆΣΙΝΟ, ΠΆΝΩ = ΠΟΡΤΟΚΆΛΙ, ΚΆΤΩ = ΜΩΒ",2,,,,,800,48,16.67,150485,down,1750,1,
808048_260421_204245.csv,Chrome,147.0.0.0,1536,960,Windows,en-GB,2026-04-21_20:36:45,2026-04-21_21:36:45,2026-04-21_15:06:31,https://www.testable.org/experiment/20539/808048/start,360.579,360579,6.0096,37,test,L1_L1,onset,ΠΑΝΤΕΛΌΝΙ,150%,"stim1: orange",word,800,up,"left right up down","ΑΡΙΣΤΕΡΑ = ΚΊΤΡΙΝΟ, ΔΕΞΙΆ = ΠΡΆΣΙΝΟ, ΠΆΝΩ = ΠΟΡΤΟΚΆΛΙ, ΚΆΤΩ = ΜΩΒ",2,,,,,800,48,16.67,152990,up,1704,1,
808048_260421_204245.csv,Chrome,147.0.0.0,1536,960,Windows,en-GB,2026-04-21_20:36:45,2026-04-21_21:36:45,2026-04-21_15:06:31,https://www.testable.org/experiment/20539/808048/start,360.579,360579,6.0096,28,test,L1_L1,incongruous,ΜΩΒ,150%,"stim1: orange",word,800,up,"left right up down","ΑΡΙΣΤΕΡΑ = ΚΊΤΡΙΝΟ, ΔΕΞΙΆ = ΠΡΆΣΙΝΟ, ΠΆΝΩ = ΠΟΡΤΟΚΆΛΙ, ΚΆΤΩ = ΜΩΒ",2,,,,,800,48,16.66,158713,down,4926,0,
808048_260421_204245.csv,Chrome,147.0.0.0,1536,960,Windows,en-GB,2026-04-21_20:36:45,2026-04-21_21:36:45,2026-04-21_15:06:31,https://www.testable.org/experiment/20539/808048/start,360.579,360579,6.0096,17,test,L1_L1,congruous,ΚΊΤΡΙΝΟ,150%,"stim1: yellow",word,800,left,"left right up down","ΑΡΙΣΤΕΡΑ = ΚΊΤΡΙΝΟ, ΔΕΞΙΆ = ΠΡΆΣΙΝΟ, ΠΆΝΩ = ΠΟΡΤΟΚΆΛΙ, ΚΆΤΩ = ΜΩΒ",2,,,,,800,48,16.67,160236,left,731,1,
808048_260421_204245.csv,Chrome,147.0.0.0,1536,960,Windows,en-GB,2026-04-21_20:36:45,2026-04-21_21:36:45,2026-04-21_15:06:31,https://www.testable.org/experiment/20539/808048/start,360.579,360579,6.0096,35,test,L1_L1,onset,ΜΎΓΑ,150%,"stim1: purple",word,800,down,"left right up down","ΑΡΙΣΤΕΡΑ = ΚΊΤΡΙΝΟ, ΔΕΞΙΆ = ΠΡΆΣΙΝΟ, ΠΆΝΩ = ΠΟΡΤΟΚΆΛΙ, ΚΆΤΩ = ΜΩΒ",2,,,,,800,47,17.02,163260,down,2240,1,
808048_260421_204245.csv,Chrome,147.0.0.0,1536,960,Windows,en-GB,2026-04-21_20:36:45,2026-04-21_21:36:45,2026-04-21_15:06:31,https://www.testable.org/experiment/20539/808048/start,360.579,360579,6.0096,46,test,L1_L2,onset,ΓΡΑΦΊΣ,150%,"stim1: green",word,800,right,"left right up down","ΑΡΙΣΤΕΡΑ = ΚΊΤΡΙΝΟ, ΔΕΞΙΆ = ΠΡΆΣΙΝΟ, ΠΆΝΩ = ΠΟΡΤΟΚΆΛΙ, ΚΆΤΩ = ΜΩΒ",2,,,,,800,48,16.67,164991,right,937,1,
808048_260421_204245.csv,Chrome,147.0.0.0,1536,960,Windows,en-GB,2026-04-21_20:36:45,2026-04-21_21:36:45,2026-04-21_15:06:31,https://www.testable.org/experiment/20539/808048/start,360.579,360579,6.0096,47,test,L1_L2,onset,ΓΡΑΦΊΣ,150%,"stim1: green",word,800,right,"left right up down","ΑΡΙΣΤΕΡΑ = ΚΊΤΡΙΝΟ, ΔΕΞΙΆ = ΠΡΆΣΙΝΟ, ΠΆΝΩ = ΠΟΡΤΟΚΆΛΙ, ΚΆΤΩ = ΜΩΒ",2,,,,,800,48,16.66,166482,right,695,1,
808048_260421_204245.csv,Chrome,147.0.0.0,1536,960,Windows,en-GB,2026-04-21_20:36:45,2026-04-21_21:36:45,2026-04-21_15:06:31,https://www.testable.org/experiment/20539/808048/start,360.579,360579,6.0096,30,test,L1_L1,incongruous,ΚΊΤΡΙΝΟ,150%,"stim1: green",word,800,right,"left right up down","ΑΡΙΣΤΕΡΑ = ΚΊΤΡΙΝΟ, ΔΕΞΙΆ = ΠΡΆΣΙΝΟ, ΠΆΝΩ = ΠΟΡΤΟΚΆΛΙ, ΚΆΤΩ = ΜΩΒ",2,,,,,800,48,16.67,168366,left,1094,0,
808048_260421_204245.csv,Chrome,147.0.0.0,1536,960,Windows,en-GB,2026-04-21_20:36:45,2026-04-21_21:36:45,2026-04-21_15:06:31,https://www.testable.org/experiment/20539/808048/start,360.579,360579,6.0096,16,test,L1_L1,congruous,ΚΊΤΡΙΝΟ,150%,"stim1: yellow",word,800,left,"left right up down","ΑΡΙΣΤΕΡΑ = ΚΊΤΡΙΝΟ, ΔΕΞΙΆ = ΠΡΆΣΙΝΟ, ΠΆΝΩ = ΠΟΡΤΟΚΆΛΙ, ΚΆΤΩ = ΜΩΒ",2,,,,,800,48,16.66,170862,left,1708,1,
808048_260421_204245.csv,Chrome,147.0.0.0,1536,960,Windows,en-GB,2026-04-21_20:36:45,2026-04-21_21:36:45,2026-04-21_15:06:31,https://www.testable.org/experiment/20539/808048/start,360.579,360579,6.0096,21,test,L1_L1,congruous,ΠΟΡΤΟΚΆΛΙ,150%,"stim1: orange",word,800,up,"left right up down","ΑΡΙΣΤΕΡΑ = ΚΊΤΡΙΝΟ, ΔΕΞΙΆ = ΠΡΆΣΙΝΟ, ΠΆΝΩ = ΠΟΡΤΟΚΆΛΙ, ΚΆΤΩ = ΜΩΒ",2,,,,,800,48,16.66,172863,up,1212,1,
808048_260421_204245.csv,Chrome,147.0.0.0,1536,960,Windows,en-GB,2026-04-21_20:36:45,2026-04-21_21:36:45,2026-04-21_15:06:31,https://www.testable.org/experiment/20539/808048/start,360.579,360579,6.0096,33,test,L1_L1,onset,ΚΟΙΛΆΔΑ,150%,"stim1: yellow",word,800,left,"left right up down","ΑΡΙΣΤΕΡΑ = ΚΊΤΡΙΝΟ, ΔΕΞΙΆ = ΠΡΆΣΙΝΟ, ΠΆΝΩ = ΠΟΡΤΟΚΆΛΙ, ΚΆΤΩ = ΜΩΒ",2,,,,,800,48,16.66,174402,left,750,1,
808048_260421_204245.csv,Chrome,147.0.0.0,1536,960,Windows,en-GB,2026-04-21_20:36:45,2026-04-21_21:36:45,2026-04-21_15:06:31,https://www.testable.org/experiment/20539/808048/start,360.579,360579,6.0096,10,test,L1_L1,control,ΦΩΣ,150%,"stim1: purple",word,800,down,"left right up down","ΑΡΙΣΤΕΡΑ = ΚΊΤΡΙΝΟ, ΔΕΞΙΆ = ΠΡΆΣΙΝΟ, ΠΆΝΩ = ΠΟΡΤΟΚΆΛΙ, ΚΆΤΩ = ΜΩΒ",2,,,,,800,48,16.67,177414,down,2210,1,
808048_260421_204245.csv,Chrome,147.0.0.0,1536,960,Windows,en-GB,2026-04-21_20:36:45,2026-04-21_21:36:45,2026-04-21_15:06:31,https://www.testable.org/experiment/20539/808048/start,360.579,360579,6.0096,25,test,L1_L1,incongruous,ΠΟΡΤΟΚΆΛΙ,150%,"stim1: yellow",word,800,left,"left right up down","ΑΡΙΣΤΕΡΑ = ΚΊΤΡΙΝΟ, ΔΕΞΙΆ = ΠΡΆΣΙΝΟ, ΠΆΝΩ = ΠΟΡΤΟΚΆΛΙ, ΚΆΤΩ = ΜΩΒ",2,,,,,800,48,16.67,182337,left,4133,1,
808048_260421_204245.csv,Chrome,147.0.0.0,1536,960,Windows,en-GB,2026-04-21_20:36:45,2026-04-21_21:36:45,2026-04-21_15:06:31,https://www.testable.org/experiment/20539/808048/start,360.579,360579,6.0096,26,test,L1_L1,incongruous,ΠΡΆΣΙΝΟ,150%,"stim1: purple",word,800,down,"left right up down","ΑΡΙΣΤΕΡΑ = ΚΊΤΡΙΝΟ, ΔΕΞΙΆ = ΠΡΆΣΙΝΟ, ΠΆΝΩ = ΠΟΡΤΟΚΆΛΙ, ΚΆΤΩ = ΜΩΒ",2,,,,,800,48,16.66,186490,down,3351,1,
808048_260421_204245.csv,Chrome,147.0.0.0,1536,960,Windows,en-GB,2026-04-21_20:36:45,2026-04-21_21:36:45,2026-04-21_15:06:31,https://www.testable.org/experiment/20539/808048/start,360.579,360579,6.0096,29,test,L1_L1,incongruous,ΜΩΒ,150%,"stim1: orange",word,800,up,"left right up down","ΑΡΙΣΤΕΡΑ = ΚΊΤΡΙΝΟ, ΔΕΞΙΆ = ΠΡΆΣΙΝΟ, ΠΆΝΩ = ΠΟΡΤΟΚΆΛΙ, ΚΆΤΩ = ΜΩΒ",2,,,,,800,48,16.67,189057,up,1770,1,
808048_260421_204245.csv,Chrome,147.0.0.0,1536,960,Windows,en-GB,2026-04-21_20:36:45,2026-04-21_21:36:45,2026-04-21_15:06:31,https://www.testable.org/experiment/20539/808048/start,360.579,360579,6.0096,22,test,L1_L1,congruous,ΠΡΆΣΙΝΟ,150%,"stim1: green",word,800,right,"left right up down","ΑΡΙΣΤΕΡΑ = ΚΊΤΡΙΝΟ, ΔΕΞΙΆ = ΠΡΆΣΙΝΟ, ΠΆΝΩ = ΠΟΡΤΟΚΆΛΙ, ΚΆΤΩ = ΜΩΒ",2,,,,,800,48,16.67,190942,right,1088,1,
808048_260421_204245.csv,Chrome,147.0.0.0,1536,960,Windows,en-GB,2026-04-21_20:36:45,2026-04-21_21:36:45,2026-04-21_15:06:31,https://www.testable.org/experiment/20539/808048/start,360.579,360579,6.0096,13,test,L1_L1,control,ΔΑΚΤΎΛΙΟΣ,150%,"stim1: orange",word,800,up,"left right up down","ΑΡΙΣΤΕΡΑ = ΚΊΤΡΙΝΟ, ΔΕΞΙΆ = ΠΡΆΣΙΝΟ, ΠΆΝΩ = ΠΟΡΤΟΚΆΛΙ, ΚΆΤΩ = ΜΩΒ",2,,,,,800,48,16.66,194163,up,2425,1,
808048_260421_204245.csv,Chrome,147.0.0.0,1536,960,Windows,en-GB,2026-04-21_20:36:45,2026-04-21_21:36:45,2026-04-21_15:06:31,https://www.testable.org/experiment/20539/808048/start,360.579,360579,6.0096,18,test,L1_L1,congruous,ΜΩΒ,150%,"stim1: purple",word,800,down,"left right up down","ΑΡΙΣΤΕΡΑ = ΚΊΤΡΙΝΟ, ΔΕΞΙΆ = ΠΡΆΣΙΝΟ, ΠΆΝΩ = ΠΟΡΤΟΚΆΛΙ, ΚΆΤΩ = ΜΩΒ",2,,,,,800,48,16.67,196215,down,1262,1,
808048_260421_204245.csv,Chrome,147.0.0.0,1536,960,Windows,en-GB,2026-04-21_20:36:45,2026-04-21_21:36:45,2026-04-21_15:06:31,https://www.testable.org/experiment/20539/808048/start,360.579,360579,6.0096,44,test,L1_L2,onset,ΟΜΊΧΛΗ,150%,"stim1: orange",word,800,up,"left right up down","ΑΡΙΣΤΕΡΑ = ΚΊΤΡΙΝΟ, ΔΕΞΙΆ = ΠΡΆΣΙΝΟ, ΠΆΝΩ = ΠΟΡΤΟΚΆΛΙ, ΚΆΤΩ = ΜΩΒ",2,,,,,800,48,16.67,198956,up,1954,1,
808048_260421_204245.csv,Chrome,147.0.0.0,1536,960,Windows,en-GB,2026-04-21_20:36:45,2026-04-21_21:36:45,2026-04-21_15:06:31,https://www.testable.org/experiment/20539/808048/start,360.579,360579,6.0096,20,test,L1_L1,congruous,ΠΟΡΤΟΚΆΛΙ,150%,"stim1: orange",word,800,up,"left right up down","ΑΡΙΣΤΕΡΑ = ΚΊΤΡΙΝΟ, ΔΕΞΙΆ = ΠΡΆΣΙΝΟ, ΠΆΝΩ = ΠΟΡΤΟΚΆΛΙ, ΚΆΤΩ = ΜΩΒ",2,,,,,800,48,16.67,200402,up,648,1,
808048_260421_204245.csv,Chrome,147.0.0.0,1536,960,Windows,en-GB,2026-04-21_20:36:45,2026-04-21_21:36:45,2026-04-21_15:06:31,https://www.testable.org/experiment/20539/808048/start,360.579,360579,6.0096,41,test,L1_L2,onset,ΓΙΛΈΚΟ,150%,"stim1: yellow",word,800,left,"left right up down","ΑΡΙΣΤΕΡΑ = ΚΊΤΡΙΝΟ, ΔΕΞΙΆ = ΠΡΆΣΙΝΟ, ΠΆΝΩ = ΠΟΡΤΟΚΆΛΙ, ΚΆΤΩ = ΜΩΒ",2,,,,,800,48,16.67,202656,left,1452,1,
808048_260421_204245.csv,Chrome,147.0.0.0,1536,960,Windows,en-GB,2026-04-21_20:36:45,2026-04-21_21:36:45,2026-04-21_15:06:31,https://www.testable.org/experiment/20539/808048/start,360.579,360579,6.0096,8,test,L1_L1,control,ΤΎΜΠΑΝΟ,150%,"stim1: yellow",word,800,left,"left right up down","ΑΡΙΣΤΕΡΑ = ΚΊΤΡΙΝΟ, ΔΕΞΙΆ = ΠΡΆΣΙΝΟ, ΠΆΝΩ = ΠΟΡΤΟΚΆΛΙ, ΚΆΤΩ = ΜΩΒ",2,,,,,799,48,16.65,204035,left,580,1,
808048_260421_204245.csv,Chrome,147.0.0.0,1536,960,Windows,en-GB,2026-04-21_20:36:45,2026-04-21_21:36:45,2026-04-21_15:06:31,https://www.testable.org/experiment/20539/808048/start,360.579,360579,6.0096,38,test,L1_L1,onset,ΠΡΟΣΌΨΙΟ,150%,"stim1: green",word,800,right,"left right up down","ΑΡΙΣΤΕΡΑ = ΚΊΤΡΙΝΟ, ΔΕΞΙΆ = ΠΡΆΣΙΝΟ, ΠΆΝΩ = ΠΟΡΤΟΚΆΛΙ, ΚΆΤΩ = ΜΩΒ",2,,,,,800,48,16.66,205586,right,747,1,
808048_260421_204245.csv,Chrome,147.0.0.0,1536,960,Windows,en-GB,2026-04-21_20:36:45,2026-04-21_21:36:45,2026-04-21_15:06:31,https://www.testable.org/experiment/20539/808048/start,360.579,360579,6.0096,36,test,L1_L1,onset,ΠΑΝΤΕΛΌΝΙ,150%,"stim1: orange",word,800,up,"left right up down","ΑΡΙΣΤΕΡΑ = ΚΊΤΡΙΝΟ, ΔΕΞΙΆ = ΠΡΆΣΙΝΟ, ΠΆΝΩ = ΠΟΡΤΟΚΆΛΙ, ΚΆΤΩ = ΜΩΒ",2,,,,,800,48,16.67,210983,up,4596,1,
808048_260421_204245.csv,Chrome,147.0.0.0,1536,960,Windows,en-GB,2026-04-21_20:36:45,2026-04-21_21:36:45,2026-04-21_15:06:31,https://www.testable.org/experiment/20539/808048/start,360.579,360579,6.0096,42,test,L1_L2,onset,ΠΟΤΆΜΙ,150%,"stim1: purple",word,800,down,"left right up down","ΑΡΙΣΤΕΡΑ = ΚΊΤΡΙΝΟ, ΔΕΞΙΆ = ΠΡΆΣΙΝΟ, ΠΆΝΩ = ΠΟΡΤΟΚΆΛΙ, ΚΆΤΩ = ΜΩΒ",2,,,,,800,48,16.66,213220,down,1451,1,
808048_260421_204245.csv,Chrome,147.0.0.0,1536,960,Windows,en-GB,2026-04-21_20:36:45,2026-04-21_21:36:45,2026-04-21_15:06:31,https://www.testable.org/experiment/20539/808048/start,360.579,360579,6.0096,15,test,L1_L1,control,ΦΟΡΤΗΓΌ,150%,"stim1: green",word,800,right,"left right up down","ΑΡΙΣΤΕΡΑ = ΚΊΤΡΙΝΟ, ΔΕΞΙΆ = ΠΡΆΣΙΝΟ, ΠΆΝΩ = ΠΟΡΤΟΚΆΛΙ, ΚΆΤΩ = ΜΩΒ",2,,,,,800,48,16.66,218025,right,4005,1,
808048_260421_204245.csv,Chrome,147.0.0.0,1536,960,Windows,en-GB,2026-04-21_20:36:45,2026-04-21_21:36:45,2026-04-21_15:06:31,https://www.testable.org/experiment/20539/808048/start,360.579,360579,6.0096,9,test,L1_L1,control,ΤΎΜΠΑΝΟ,150%,"stim1: yellow",word,800,left,"left right up down","ΑΡΙΣΤΕΡΑ = ΚΊΤΡΙΝΟ, ΔΕΞΙΆ = ΠΡΆΣΙΝΟ, ΠΆΝΩ = ΠΟΡΤΟΚΆΛΙ, ΚΆΤΩ = ΜΩΒ",2,,,,,800,48,16.66,219390,left,569,1,
808048_260421_204245.csv,Chrome,147.0.0.0,1536,960,Windows,en-GB,2026-04-21_20:36:45,2026-04-21_21:36:45,2026-04-21_15:06:31,https://www.testable.org/experiment/20539/808048/start,360.579,360579,6.0096,92,test,L2_L1,onset,PITCHFORK,150%,"stim1: orange",word,800,up,"left right up down","LEFT = YELLOW, RIGHT = GREEN, UP = ORANGE, DOWN = PURPLE",4,,,,,800,48,16.66,263695,up,2573,1,
808048_260421_204245.csv,Chrome,147.0.0.0,1536,960,Windows,en-GB,2026-04-21_20:36:45,2026-04-21_21:36:45,2026-04-21_15:06:31,https://www.testable.org/experiment/20539/808048/start,360.579,360579,6.0096,63,test,L2_L2,congruous,YELLOW,150%,"stim1: yellow",word,800,left,"left right up down","LEFT = YELLOW, RIGHT = GREEN, UP = ORANGE, DOWN = PURPLE",4,,,,,800,48,16.66,265055,left,567,1,
808048_260421_204245.csv,Chrome,147.0.0.0,1536,960,Windows,en-GB,2026-04-21_20:36:45,2026-04-21_21:36:45,2026-04-21_15:06:31,https://www.testable.org/experiment/20539/808048/start,360.579,360579,6.0096,62,test,L2_L2,control,RADIO,150%,"stim1: green",word,800,right,"left right up down","LEFT = YELLOW, RIGHT = GREEN, UP = ORANGE, DOWN = PURPLE",4,,,,,800,48,16.67,266476,right,622,1,
808048_260421_204245.csv,Chrome,147.0.0.0,1536,960,Windows,en-GB,2026-04-21_20:36:45,2026-04-21_21:36:45,2026-04-21_15:06:31,https://www.testable.org/experiment/20539/808048/start,360.579,360579,6.0096,60,test,L2_L2,control,BORDER,150%,"stim1: orange",word,800,up,"left right up down","LEFT = YELLOW, RIGHT = GREEN, UP = ORANGE, DOWN = PURPLE",4,,,,,800,48,16.67,268310,up,1041,1,
808048_260421_204245.csv,Chrome,147.0.0.0,1536,960,Windows,en-GB,2026-04-21_20:36:45,2026-04-21_21:36:45,2026-04-21_15:06:31,https://www.testable.org/experiment/20539/808048/start,360.579,360579,6.0096,67,test,L2_L2,congruous,ORANGE,150%,"stim1: orange",word,800,up,"left right up down","LEFT = YELLOW, RIGHT = GREEN, UP = ORANGE, DOWN = PURPLE",4,,,,,800,48,16.66,269988,up,884,1,
808048_260421_204245.csv,Chrome,147.0.0.0,1536,960,Windows,en-GB,2026-04-21_20:36:45,2026-04-21_21:36:45,2026-04-21_15:06:31,https://www.testable.org/experiment/20539/808048/start,360.579,360579,6.0096,69,test,L2_L2,congruous,GREEN,150%,"stim1: green",word,800,right,"left right up down","LEFT = YELLOW, RIGHT = GREEN, UP = ORANGE, DOWN = PURPLE",4,,,,,800,48,16.66,271358,right,571,1,
808048_260421_204245.csv,Chrome,147.0.0.0,1536,960,Windows,en-GB,2026-04-21_20:36:45,2026-04-21_21:36:45,2026-04-21_15:06:31,https://www.testable.org/experiment/20539/808048/start,360.579,360579,6.0096,56,test,L2_L2,control,LITTER,150%,"stim1: yellow",word,800,left,"left right up down","LEFT = YELLOW, RIGHT = GREEN, UP = ORANGE, DOWN = PURPLE",4,,,,,800,48,16.67,272771,left,618,1,
