filename,browser,version,screenWidth,screenHeight,OS,OS_lang,GMT_timestamp,local_timestamp,trial_file_version,link,duration_s,duration,duration_m,rowNo,condition1,condition2,condition3,type,stimFormat,stim1,stimSize,color,key,random,keyboard,trialText,ITI,head,responseType,responseOptions,responseRows,ITI_ms,ITI_f,ITI_fDuration,timestamp,response,RT,correct,responseCode
948943_260429_084028.csv,Chrome,147.0.0.0,1512,982,MacOS,es-ES,2026-04-29_08:34:35,2026-04-29_10:34:35,2026-04-21_19:43:26,https://www.testable.org/experiment/20539/948943/start,353.174,353174,5.8862,82,L2_L2,noncolour,onset,test,word,PERMIT,150%,"stim1: purple",down,4,"left right up down","LEFT = YELLOW, RIGHT = GREEN, UP = ORANGE, DOWN = PURPLE",800,,,,,801,96,8.34,248886,down,747,1,
948943_260429_084028.csv,Chrome,147.0.0.0,1512,982,MacOS,es-ES,2026-04-29_08:34:35,2026-04-29_10:34:35,2026-04-21_19:43:26,https://www.testable.org/experiment/20539/948943/start,353.174,353174,5.8862,56,L2_L2,control,control,test,word,LITTER,150%,"stim1: yellow",left,4,"left right up down","LEFT = YELLOW, RIGHT = GREEN, UP = ORANGE, DOWN = PURPLE",800,,,,,801,96,8.34,250509,left,821,1,
948943_260429_084028.csv,Chrome,147.0.0.0,1512,982,MacOS,es-ES,2026-04-29_08:34:35,2026-04-29_10:34:35,2026-04-21_19:43:26,https://www.testable.org/experiment/20539/948943/start,353.174,353174,5.8862,74,L2_L2,colour,incongruous,test,word,ORANGE,150%,"stim1: purple",down,4,"left right up down","LEFT = YELLOW, RIGHT = GREEN, UP = ORANGE, DOWN = PURPLE",800,,,,,800,96,8.33,252651,down,1345,1,
948943_260429_084028.csv,Chrome,147.0.0.0,1512,982,MacOS,es-ES,2026-04-29_08:34:35,2026-04-29_10:34:35,2026-04-21_19:43:26,https://www.testable.org/experiment/20539/948943/start,353.174,353174,5.8862,71,L2_L2,colour,incongruous,test,word,GREEN,150%,"stim1: yellow",left,4,"left right up down","LEFT = YELLOW, RIGHT = GREEN, UP = ORANGE, DOWN = PURPLE",800,,,,,799,96,8.32,254961,left,1516,1,
948943_260429_084028.csv,Chrome,147.0.0.0,1512,982,MacOS,es-ES,2026-04-29_08:34:35,2026-04-29_10:34:35,2026-04-21_19:43:26,https://www.testable.org/experiment/20539/948943/start,353.174,353174,5.8862,85,L2_L2,noncolour,onset,test,word,GRILL,150%,"stim1: green",right,4,"left right up down","LEFT = YELLOW, RIGHT = GREEN, UP = ORANGE, DOWN = PURPLE",800,,,,,799,96,8.32,256629,right,867,1,
948943_260429_084028.csv,Chrome,147.0.0.0,1512,982,MacOS,es-ES,2026-04-29_08:34:35,2026-04-29_10:34:35,2026-04-21_19:43:26,https://www.testable.org/experiment/20539/948943/start,353.174,353174,5.8862,73,L2_L2,colour,incongruous,test,word,ORANGE,150%,"stim1: purple",down,4,"left right up down","LEFT = YELLOW, RIGHT = GREEN, UP = ORANGE, DOWN = PURPLE",800,,,,,800,96,8.33,258091,down,663,1,
948943_260429_084028.csv,Chrome,147.0.0.0,1512,982,MacOS,es-ES,2026-04-29_08:34:35,2026-04-29_10:34:35,2026-04-21_19:43:26,https://www.testable.org/experiment/20539/948943/start,353.174,353174,5.8862,79,L2_L2,noncolour,onset,test,word,YEARLY,150%,"stim1: yellow",left,4,"left right up down","LEFT = YELLOW, RIGHT = GREEN, UP = ORANGE, DOWN = PURPLE",800,,,,,800,96,8.34,259690,left,802,1,
948943_260429_084028.csv,Chrome,147.0.0.0,1512,982,MacOS,es-ES,2026-04-29_08:34:35,2026-04-29_10:34:35,2026-04-21_19:43:26,https://www.testable.org/experiment/20539/948943/start,353.174,353174,5.8862,81,L2_L2,noncolour,onset,test,word,PERMIT,150%,"stim1: purple",down,4,"left right up down","LEFT = YELLOW, RIGHT = GREEN, UP = ORANGE, DOWN = PURPLE",800,,,,,800,96,8.33,261212,down,725,1,
948943_260429_084028.csv,Chrome,147.0.0.0,1512,982,MacOS,es-ES,2026-04-29_08:34:35,2026-04-29_10:34:35,2026-04-21_19:43:26,https://www.testable.org/experiment/20539/948943/start,353.174,353174,5.8862,68,L2_L2,colour,congruous,test,word,ORANGE,150%,"stim1: orange",up,4,"left right up down","LEFT = YELLOW, RIGHT = GREEN, UP = ORANGE, DOWN = PURPLE",800,,,,,800,96,8.33,262889,up,875,1,
948943_260429_084028.csv,Chrome,147.0.0.0,1512,982,MacOS,es-ES,2026-04-29_08:34:35,2026-04-29_10:34:35,2026-04-21_19:43:26,https://www.testable.org/experiment/20539/948943/start,353.174,353174,5.8862,59,L2_L2,control,control,test,word,BORDER,150%,"stim1: orange",up,4,"left right up down","LEFT = YELLOW, RIGHT = GREEN, UP = ORANGE, DOWN = PURPLE",800,,,,,800,96,8.34,264336,up,648,1,
948943_260429_084028.csv,Chrome,147.0.0.0,1512,982,MacOS,es-ES,2026-04-29_08:34:35,2026-04-29_10:34:35,2026-04-21_19:43:26,https://www.testable.org/experiment/20539/948943/start,353.174,353174,5.8862,91,L2_L1,noncolour,onset,test,word,NETBALL,150%,"stim1: orange",up,4,"left right up down","LEFT = YELLOW, RIGHT = GREEN, UP = ORANGE, DOWN = PURPLE",800,,,,,800,96,8.33,265794,up,657,1,
948943_260429_084028.csv,Chrome,147.0.0.0,1512,982,MacOS,es-ES,2026-04-29_08:34:35,2026-04-29_10:34:35,2026-04-21_19:43:26,https://www.testable.org/experiment/20539/948943/start,353.174,353174,5.8862,67,L2_L2,colour,congruous,test,word,ORANGE,150%,"stim1: orange",up,4,"left right up down","LEFT = YELLOW, RIGHT = GREEN, UP = ORANGE, DOWN = PURPLE",800,,,,,800,96,8.33,267110,up,517,1,
948943_260429_084028.csv,Chrome,147.0.0.0,1512,982,MacOS,es-ES,2026-04-29_08:34:35,2026-04-29_10:34:35,2026-04-21_19:43:26,https://www.testable.org/experiment/20539/948943/start,353.174,353174,5.8862,78,L2_L2,colour,incongruous,test,word,PURPLE,150%,"stim1: green",right,4,"left right up down","LEFT = YELLOW, RIGHT = GREEN, UP = ORANGE, DOWN = PURPLE",800,,,,,800,96,8.33,272893,right,4981,1,
948943_260429_084028.csv,Chrome,147.0.0.0,1512,982,MacOS,es-ES,2026-04-29_08:34:35,2026-04-29_10:34:35,2026-04-21_19:43:26,https://www.testable.org/experiment/20539/948943/start,353.174,353174,5.8862,55,L2_L2,control,control,test,word,LITTER,150%,"stim1: yellow",left,4,"left right up down","LEFT = YELLOW, RIGHT = GREEN, UP = ORANGE, DOWN = PURPLE",800,,,,,800,96,8.33,274916,up,1228,0,
948943_260429_084028.csv,Chrome,147.0.0.0,1512,982,MacOS,es-ES,2026-04-29_08:34:35,2026-04-29_10:34:35,2026-04-21_19:43:26,https://www.testable.org/experiment/20539/948943/start,353.174,353174,5.8862,93,L2_L1,noncolour,onset,test,word,VAULT,150%,"stim1: green",right,4,"left right up down","LEFT = YELLOW, RIGHT = GREEN, UP = ORANGE, DOWN = PURPLE",800,,,,,800,96,8.34,276583,right,870,1,
948943_260429_084028.csv,Chrome,147.0.0.0,1512,982,MacOS,es-ES,2026-04-29_08:34:35,2026-04-29_10:34:35,2026-04-21_19:43:26,https://www.testable.org/experiment/20539/948943/start,353.174,353174,5.8862,87,L2_L1,noncolour,onset,test,word,APPLAUSE,150%,"stim1: yellow",left,4,"left right up down","LEFT = YELLOW, RIGHT = GREEN, UP = ORANGE, DOWN = PURPLE",800,,,,,800,96,8.34,278566,left,1187,1,
948943_260429_084028.csv,Chrome,147.0.0.0,1512,982,MacOS,es-ES,2026-04-29_08:34:35,2026-04-29_10:34:35,2026-04-21_19:43:26,https://www.testable.org/experiment/20539/948943/start,353.174,353174,5.8862,86,L2_L2,noncolour,onset,test,word,GRILL,150%,"stim1: green",right,4,"left right up down","LEFT = YELLOW, RIGHT = GREEN, UP = ORANGE, DOWN = PURPLE",800,,,,,800,96,8.33,280410,right,1047,1,
948943_260429_084028.csv,Chrome,147.0.0.0,1512,982,MacOS,es-ES,2026-04-29_08:34:35,2026-04-29_10:34:35,2026-04-21_19:43:26,https://www.testable.org/experiment/20539/948943/start,353.174,353174,5.8862,69,L2_L2,colour,congruous,test,word,GREEN,150%,"stim1: green",right,4,"left right up down","LEFT = YELLOW, RIGHT = GREEN, UP = ORANGE, DOWN = PURPLE",800,,,,,799,96,8.32,281891,right,677,1,
948943_260429_084028.csv,Chrome,147.0.0.0,1512,982,MacOS,es-ES,2026-04-29_08:34:35,2026-04-29_10:34:35,2026-04-21_19:43:26,https://www.testable.org/experiment/20539/948943/start,353.174,353174,5.8862,72,L2_L2,colour,incongruous,test,word,GREEN,150%,"stim1: yellow",left,4,"left right up down","LEFT = YELLOW, RIGHT = GREEN, UP = ORANGE, DOWN = PURPLE",800,,,,,800,96,8.33,284097,left,1411,1,
948943_260429_084028.csv,Chrome,147.0.0.0,1512,982,MacOS,es-ES,2026-04-29_08:34:35,2026-04-29_10:34:35,2026-04-21_19:43:26,https://www.testable.org/experiment/20539/948943/start,353.174,353174,5.8862,75,L2_L2,colour,incongruous,test,word,YELLOW,150%,"stim1: orange",up,4,"left right up down","LEFT = YELLOW, RIGHT = GREEN, UP = ORANGE, DOWN = PURPLE",800,,,,,800,96,8.33,286113,up,1216,1,
948943_260429_084028.csv,Chrome,147.0.0.0,1512,982,MacOS,es-ES,2026-04-29_08:34:35,2026-04-29_10:34:35,2026-04-21_19:43:26,https://www.testable.org/experiment/20539/948943/start,353.174,353174,5.8862,84,L2_L2,noncolour,onset,test,word,ORIGIN,150%,"stim1: orange",up,4,"left right up down","LEFT = YELLOW, RIGHT = GREEN, UP = ORANGE, DOWN = PURPLE",800,,,,,800,96,8.33,287644,up,733,1,
948943_260429_084028.csv,Chrome,147.0.0.0,1512,982,MacOS,es-ES,2026-04-29_08:34:35,2026-04-29_10:34:35,2026-04-21_19:43:26,https://www.testable.org/experiment/20539/948943/start,353.174,353174,5.8862,62,L2_L2,control,control,test,word,RADIO,150%,"stim1: green",right,4,"left right up down","LEFT = YELLOW, RIGHT = GREEN, UP = ORANGE, DOWN = PURPLE",800,,,,,800,96,8.33,290325,right,1878,1,
948943_260429_084028.csv,Chrome,147.0.0.0,1512,982,MacOS,es-ES,2026-04-29_08:34:35,2026-04-29_10:34:35,2026-04-21_19:43:26,https://www.testable.org/experiment/20539/948943/start,353.174,353174,5.8862,57,L2_L2,control,control,test,word,SKETCH,150%,"stim1: purple",down,4,"left right up down","LEFT = YELLOW, RIGHT = GREEN, UP = ORANGE, DOWN = PURPLE",800,,,,,800,96,8.33,292480,down,1358,1,
948943_260429_084028.csv,Chrome,147.0.0.0,1512,982,MacOS,es-ES,2026-04-29_08:34:35,2026-04-29_10:34:35,2026-04-21_19:43:26,https://www.testable.org/experiment/20539/948943/start,353.174,353174,5.8862,66,L2_L2,colour,congruous,test,word,PURPLE,150%,"stim1: purple",down,4,"left right up down","LEFT = YELLOW, RIGHT = GREEN, UP = ORANGE, DOWN = PURPLE",800,,,,,799,96,8.32,293799,down,521,1,
948943_260429_084028.csv,Chrome,147.0.0.0,1512,982,MacOS,es-ES,2026-04-29_08:34:35,2026-04-29_10:34:35,2026-04-21_19:43:26,https://www.testable.org/experiment/20539/948943/start,353.174,353174,5.8862,63,L2_L2,colour,congruous,test,word,YELLOW,150%,"stim1: yellow",left,4,"left right up down","LEFT = YELLOW, RIGHT = GREEN, UP = ORANGE, DOWN = PURPLE",800,,,,,800,96,8.33,296037,left,1442,1,
948943_260429_084028.csv,Chrome,147.0.0.0,1512,982,MacOS,es-ES,2026-04-29_08:34:35,2026-04-29_10:34:35,2026-04-21_19:43:26,https://www.testable.org/experiment/20539/948943/start,353.174,353174,5.8862,89,L2_L1,noncolour,onset,test,word,MARKET,150%,"stim1: purple",down,4,"left right up down","LEFT = YELLOW, RIGHT = GREEN, UP = ORANGE, DOWN = PURPLE",800,,,,,800,96,8.33,297767,down,932,1,
948943_260429_084028.csv,Chrome,147.0.0.0,1512,982,MacOS,es-ES,2026-04-29_08:34:35,2026-04-29_10:34:35,2026-04-21_19:43:26,https://www.testable.org/experiment/20539/948943/start,353.174,353174,5.8862,92,L2_L1,noncolour,onset,test,word,NETBALL,150%,"stim1: orange",up,4,"left right up down","LEFT = YELLOW, RIGHT = GREEN, UP = ORANGE, DOWN = PURPLE",800,,,,,800,96,8.33,300960,up,2397,1,
948943_260429_084028.csv,Chrome,147.0.0.0,1512,982,MacOS,es-ES,2026-04-29_08:34:35,2026-04-29_10:34:35,2026-04-21_19:43:26,https://www.testable.org/experiment/20539/948943/start,353.174,353174,5.8862,94,L2_L1,noncolour,onset,test,word,VAULT,150%,"stim1: green",right,4,"left right up down","LEFT = YELLOW, RIGHT = GREEN, UP = ORANGE, DOWN = PURPLE",800,,,,,799,96,8.33,303008,right,1246,1,
948943_260429_084028.csv,Chrome,147.0.0.0,1512,982,MacOS,es-ES,2026-04-29_08:34:35,2026-04-29_10:34:35,2026-04-21_19:43:26,https://www.testable.org/experiment/20539/948943/start,353.174,353174,5.8862,60,L2_L2,control,control,test,word,BORDER,150%,"stim1: orange",up,4,"left right up down","LEFT = YELLOW, RIGHT = GREEN, UP = ORANGE, DOWN = PURPLE",800,,,,,800,96,8.34,304637,up,834,1,
948943_260429_084028.csv,Chrome,147.0.0.0,1512,982,MacOS,es-ES,2026-04-29_08:34:35,2026-04-29_10:34:35,2026-04-21_19:43:26,https://www.testable.org/experiment/20539/948943/start,353.174,353174,5.8862,88,L2_L1,noncolour,onset,test,word,APPLAUSE,150%,"stim1: yellow",left,4,"left right up down","LEFT = YELLOW, RIGHT = GREEN, UP = ORANGE, DOWN = PURPLE",800,,,,,806,97,8.31,308520,left,3075,1,
948943_260429_084028.csv,Chrome,147.0.0.0,1512,982,MacOS,es-ES,2026-04-29_08:34:35,2026-04-29_10:34:35,2026-04-21_19:43:26,https://www.testable.org/experiment/20539/948943/start,353.174,353174,5.8862,65,L2_L2,colour,congruous,test,word,PURPLE,150%,"stim1: purple",down,4,"left right up down","LEFT = YELLOW, RIGHT = GREEN, UP = ORANGE, DOWN = PURPLE",800,,,,,800,96,8.33,310490,down,1171,1,
948943_260429_084028.csv,Chrome,147.0.0.0,1512,982,MacOS,es-ES,2026-04-29_08:34:35,2026-04-29_10:34:35,2026-04-21_19:43:26,https://www.testable.org/experiment/20539/948943/start,353.174,353174,5.8862,77,L2_L2,colour,incongruous,test,word,PURPLE,150%,"stim1: green",right,4,"left right up down","LEFT = YELLOW, RIGHT = GREEN, UP = ORANGE, DOWN = PURPLE",800,,,,,798,96,8.31,312146,right,862,1,
948943_260429_084028.csv,Chrome,147.0.0.0,1512,982,MacOS,es-ES,2026-04-29_08:34:35,2026-04-29_10:34:35,2026-04-21_19:43:26,https://www.testable.org/experiment/20539/948943/start,353.174,353174,5.8862,76,L2_L2,colour,incongruous,test,word,YELLOW,150%,"stim1: orange",up,4,"left right up down","LEFT = YELLOW, RIGHT = GREEN, UP = ORANGE, DOWN = PURPLE",800,,,,,801,96,8.34,314325,up,1385,1,
948943_260429_084028.csv,Chrome,147.0.0.0,1512,982,MacOS,es-ES,2026-04-29_08:34:35,2026-04-29_10:34:35,2026-04-21_19:43:26,https://www.testable.org/experiment/20539/948943/start,353.174,353174,5.8862,64,L2_L2,colour,congruous,test,word,YELLOW,150%,"stim1: yellow",left,4,"left right up down","LEFT = YELLOW, RIGHT = GREEN, UP = ORANGE, DOWN = PURPLE",800,,,,,800,96,8.34,315830,left,703,1,
948943_260429_084028.csv,Chrome,147.0.0.0,1512,982,MacOS,es-ES,2026-04-29_08:34:35,2026-04-29_10:34:35,2026-04-21_19:43:26,https://www.testable.org/experiment/20539/948943/start,353.174,353174,5.8862,95,,,,form,,,,,,,,,,"What is your level of proficiency in English?",radio,"native; high proficiency; intermediate proficiency; low proficiency","reading; writing; listening; speaking",800,,,353174,"high proficiency_ high proficiency_ high proficiency_ high proficiency",36823,0,2_2_2_2
948943_260429_084028.csv,Chrome,147.0.0.0,1512,982,MacOS,es-ES,2026-04-29_08:34:35,2026-04-29_10:34:35,2026-04-21_19:43:26,https://www.testable.org/experiment/20539/948943/start,353.174,353174,5.8862,96,,,,form,,,,,,,,,,"What is your level of proficiency in Spanish?",radio,"native; high proficiency; intermediate proficiency; low proficiency","reading; writing; listening; speaking",800,,,353174,native_native_native_native,36823,0,1_1_1_1
948943_260429_084028.csv,Chrome,147.0.0.0,1512,982,MacOS,es-ES,2026-04-29_08:34:35,2026-04-29_10:34:35,2026-04-21_19:43:26,https://www.testable.org/experiment/20539/948943/start,353.174,353174,5.8862,97,,,,form,,,,,,,,,,"What other languages do you know and what is your level of proficiency in them (native, high, intermediate, low)?",comment,,,800,,,353174,"french high\nitalian intermediate",36823,0,NA
